,user_id,n_pin,n_followers,n_following,n_like,county,n_following_twitter,n_follower_twitter,n_tweet
0,28,383,14,9,0,JP,,,
1,634,0,1,11,2,TH,,,
2,793,0,5,11,0,KR,,,
3,795,34,6,13,182,JP,,,
4,1008,1,4,14,0,KR,,,
5,1039,6,3,54,11,JP,,,
6,1411,280,6,60,6,KR,,,
7,1495,164,14,28,7,KR,,,
8,1537,0,2,12,0,KR,,,
9,1560,146,7,82,211,JP,,,
10,1618,13,21,16,10,JP,,,
11,1830,15,32,129,123,TH,,,
12,1963,0,4,1,0,JP,,,
13,2102,1083,10,14,222,KR,,,
14,2121,0,4,17,1,JP,,,
15,2373,3,13,42,42,JP,,,
16,3126,18,24,61,61,KR,,,
17,3248,2715,183,21,761,JP,,,
18,3997,0,8,9,0,JP,,,
19,5003,30,15,46,21,TH,,,
20,5614,0,4,14,0,JP,,,
21,6304,4,2,6,0,JP,,,
22,6638,2,16,22,1,VN,,,
23,6843,6,4,6,0,TR,,,
24,7139,0,5,18,1,TR,,,
25,9733,286,4,51,3,TH,,,
26,10305,0,14,27,0,TR,,,
27,10957,0,9,15,0,JP,,,
28,12523,2497,194,54,10,KR,5.0,8.0,3.0
29,12579,41,8,10,66,TH,,,
30,13186,0,7,60,1,TR,,,
31,13457,41,0,70,0,IL,,,
32,13614,0,4,58,0,ID,,,
33,15126,892,24,185,92,KR,,,
34,15722,2,10,14,29,KR,,,
35,15844,426,16,85,402,TH,,,
36,16072,0,22,21,3,KR,,,
37,16295,1,2,57,106,JP,,,
38,16571,52,11,58,436,IR,93.0,23.0,74.0
39,16821,0,0,58,0,TR,,,
40,17319,33,111,320,3,VN,134.0,51.0,121.0
41,17568,103,3,65,0,JP,,,
42,17942,176,11,70,1,TR,,,
43,18171,0,1,11,0,JP,,,
44,18174,3,2,11,1,JP,,,
45,18175,967,25,34,35,JP,,,
46,18630,123,19,50,26,TR,,,
47,18924,0,4,10,0,JP,,,
48,19268,57,4,18,0,JP,,,
49,19803,1,10,59,0,JP,,,
50,19804,0,4,24,0,JP,,,
51,21359,4,11,5,1,JP,,,
52,21580,18,2,8,25,IN,,,
53,22345,534,14,18,26,CN,,,
54,22635,0,2,17,0,JP,,,
55,23219,5,7,23,2,CN,,,
56,23315,0,40,54,0,KR,,,
57,23564,0,9,19,0,KR,,,
58,23642,0,3,0,0,KR,,,
59,24226,58,4,30,3,JP,,,
60,24580,0,23,84,2,JP,,,
61,24777,239,5,61,6,JP,,,
62,24861,0,17,24,0,JP,,,
63,25305,1,7,6,0,CN,,,
64,25393,242,6,34,10,JP,,,
65,25669,6501,897,531,20,JP,,,
66,25843,0,2,53,0,KR,,,
67,26035,0,18,111,266,TR,,,
68,26269,24,27,12,0,JP,,,
69,27498,5,10,29,7,JP,,,
70,27711,12,2,77,0,JP,,,
71,27729,0,73,55,8,TH,,,
72,27806,695,34,61,2,KR,15.0,5.0,43.0
73,27897,18,34,108,2,TR,,,
74,27986,192,2,58,7,JP,,,
75,28588,1,0,10,1,JP,,,
76,28756,3327,98,47,83,JP,,,
77,28963,0,8,40,0,TH,,,
78,29050,0,17,54,18,TH,,,
79,29064,6,5,21,6,JP,,,
80,29206,13946,576,737,2,JP,,,
81,29271,2,4,14,0,JP,,,
82,29306,0,5,12,10,IL,,,
83,29445,425,21,3,32,JP,235.0,27.0,621.0
84,29489,0,13,21,2,JP,,,
85,29544,8,6,15,0,KR,,,
86,29757,7,5,55,2,CN,,,
87,29772,253,11,57,5,JP,,,
88,30094,0,7,5,0,JP,,,
89,30120,237,14,108,38,IL,,,
90,30149,4,2,54,4,JP,,,
91,30230,47,13,20,1,JP,,,
92,30573,0,1,11,0,JP,,,
93,30673,15,3,57,4,ID,64.0,28.0,346.0
94,31584,0,7,60,0,TH,,,
95,31604,0,4,18,0,ID,,,
96,32219,450,27,26,684,CN,,,
97,32390,6,0,11,0,CN,,,
98,32739,0,18,69,109,TH,,,
99,32985,3,1,11,0,JP,,,
100,33095,1192,60,30,10,JP,,,
101,33118,15,5,60,25,KR,,,
102,33120,2463,80,582,1860,TH,,,
103,33131,30,23,94,11,TH,,,
104,33234,3606,49,22,7748,TR,,,
105,33286,0,46,0,0,TR,,,
106,33454,0,2,11,0,JP,,,
107,33602,0,12,0,0,TR,,,
108,34063,0,1,53,0,TR,,,
109,34079,2,3,7,0,GE,,,
110,38449,113,14,31,77,TR,,,
111,38465,0,47,195,0,TR,185.0,135.0,380.0
112,38466,147,29,569,1241,TR,,,
113,38498,0,4,16,0,JP,,,
114,38953,197,30,86,216,JP,,,
115,39054,1,5,7,0,JP,,,
116,39238,475,38,25,19,JP,,,
117,39260,14,6,8,1,JP,,,
118,39578,5,7,14,3,IN,,,
119,39876,4323,70,29,2,IL,,,
120,40647,23,8,13,16,CN,,,
121,40720,351,115,1238,785,CN,,,
122,40776,21761,1085,483,91,JP,,,
123,42608,4,6,18,0,ID,,,
124,42917,1,5,18,0,ID,,,
125,42978,89,3,56,67,TR,,,
126,43312,0,4,12,0,ID,,,
127,43540,14,22,25,4,TR,,,
128,43743,5,6,17,0,JP,,,
129,43921,0,5,57,1,KR,,,
130,45169,7,4,15,0,JP,,,
131,45689,0,1,22,0,JP,,,
132,45756,15,11,16,0,KR,,,
133,45954,17,17,24,13,JP,165.0,100.0,6945.0
134,46309,81,8,17,0,JP,,,
135,46945,2,13,16,2,TR,,,
136,48041,33,5,64,41,TR,,,
137,48557,1,3,34,7,KR,,,
138,48577,0,16,19,0,KR,,,
139,48859,0,7,0,0,KR,,,
140,50424,25,10,62,8,ID,,,
141,50464,15,10,4,3,TH,37.0,8.0,86.0
142,50546,30,2,61,63,CN,44.0,6.0,53.0
143,50567,1,0,12,0,IL,,,
144,50808,5399,54,5,1179,CN,,,
145,51310,1590,110,90,201,TR,123.0,183.0,3747.0
146,52473,0,6,55,0,KR,,,
147,52484,14,25,13,22,JP,,,
148,53580,0,9,0,0,KR,,,
149,53747,0,1,11,0,ID,,,
150,53750,23,5,26,0,IL,,,
151,53809,0,10,70,0,ID,,,
152,53857,2883,161,459,3536,IL,,,
153,53917,0,5,4,4,IL,,,
154,54020,3,8,20,8,JP,,,
155,54051,1,2,56,24,ID,269.0,710.0,10204.0
156,54074,0,12,71,0,TR,,,
157,54220,0,1,46,0,IL,,,
158,54308,584,61,93,472,KR,,,
159,54357,0,11,14,0,IL,,,
160,54442,493,25,76,125,ID,,,
161,54478,0,0,6,0,ID,,,
162,54501,16,99,416,62,TR,,,
163,54569,1393,165,131,194,KR,,,
164,54920,233,11,168,47,TR,,,
165,55099,0,1,3,1,TR,,,
166,55878,0,1,10,0,JP,,,
167,55992,91,13,146,0,TR,,,
168,58499,19,4,61,2,JP,,,
169,59090,6,16,24,0,KR,,,
170,59349,0,0,17,0,VN,,,
171,59395,23,16,12,3,KR,,,
172,59406,239,14,62,91,TH,,,
173,59867,19,2,11,9,JP,,,
174,60199,0,9,2,2,TH,,,
175,60226,2,0,8,10,TH,,,
176,60947,12,21,185,36,ID,,,
177,61127,0,21,24,3,KR,,,
178,61751,0,2,13,0,ID,,,
179,62230,4,6,104,3,TR,,,
180,62667,30,21,15,0,JP,,,
181,62791,0,8,23,1,TR,,,
182,62941,0,4,55,0,TR,,,
183,63417,14476,1209,400,441,TR,,,
184,63866,2,0,1,0,ID,,,
185,64034,0,17,25,2,JP,,,
186,64261,20,14,53,13,ID,,,
187,64588,0,0,56,0,JP,,,
188,64995,121,5,62,10,JP,,,
189,65388,28,0,67,18,TR,,,
190,65838,2,5,19,0,KR,,,
191,66310,0,18,15,0,ID,,,
192,66475,8931,132,54,8,KR,,,
193,66936,18,20,31,3,IN,,,
194,67237,2225,39,191,15,KR,,,
195,67477,8,9,68,0,ID,244.0,97.0,1506.0
196,67718,52,9,8,20,ID,317.0,138.0,2396.0
197,69250,6019,286,169,137,JP,,,
198,69400,3,5,18,1,CN,,,
199,69437,421,34,326,43,IR,,,
200,69467,0,8,13,0,ID,,,
201,69610,365,15,102,64,TR,,,
202,69611,1,2,8,9,TR,,,
203,69613,0,4,13,0,TR,,,
204,69614,0,6,38,1,TR,,,
205,69615,6340,247,204,3531,TR,,,
206,69619,584,10,31,214,TR,,,
207,69624,0,8,69,6,TR,21.0,20.0,3.0
208,69628,0,12,55,0,TR,,,
209,69701,0,2,11,4,KR,,,
210,69713,26,12,32,18,KR,,,
211,69727,3,28,22,0,KR,,,
212,70314,7,11,2,9,KR,,,
213,70697,0,4,11,1,JP,,,
214,70711,0,5,13,0,JP,,,
215,70750,0,17,32,0,JP,,,
216,70755,10,5,13,10,JP,,,
217,70935,1,18,54,3,IL,,,
218,71045,3,15,6,6,JP,,,
219,71198,1,8,47,1,KR,,,
220,71227,54,4,12,6,KR,,,
221,71342,5,9,10,0,JP,,,
222,71412,1422,52,55,15,TH,,,
223,71523,4,1,11,3,CN,,,
224,71543,109,5,3,12,JP,,,
225,71553,2,6,15,12,JP,,,
226,71562,13,26,69,1,JP,,,
227,71566,29,6,108,15,JP,,,
228,71872,0,14,13,2,JP,,,
229,72781,10444,2521,113,125,CN,102.0,26.0,3611.0
230,73189,24,2,2,0,JP,,,
231,73197,23,8,15,1,JP,,,
232,73242,595,8,35,16,ID,132.0,72.0,16534.0
233,73579,133,14,3,1,JP,,,
234,73583,0,18,15,0,JP,,,
235,73591,4,11,21,6,JP,,,
236,73757,0,0,11,0,JP,,,
237,73817,2,5,53,0,JP,,,
238,73911,0,7,20,6,TH,,,
239,73974,3609,178,352,436,TH,,,
240,74056,3,3,16,0,KR,,,
241,74085,17,6,58,5,JP,,,
242,74093,0,4,28,0,TH,,,
243,74115,92,14,10,0,JP,,,
244,74175,19,19,19,19,TH,,,
245,74211,4197,119,125,42,TR,,,
246,74724,34,4,11,12,JP,,,
247,74818,6,82,1,4,TH,,,
248,76434,0,2,4,0,JP,,,
249,76516,5,4,15,29,ID,39.0,33.0,153.0
250,77037,1165,353,153,21,PH,,,
251,78590,90,11,77,152,JP,,,
252,78656,264,25,104,195,TR,,,
253,78701,3955,159,45,331,JP,,,
254,78785,0,10,56,0,JP,,,
255,78786,247,13,14,3,JP,100.0,88.0,1438.0
256,78880,90,20,0,0,TR,,,
257,78906,1,9,16,0,JP,,,
258,78944,0,6,12,0,JP,,,
259,78945,3,7,23,0,KR,,,
260,78982,0,24,106,0,IN,,,
261,79084,0,2,10,6,JP,,,
262,79101,1899,142,54,199,KR,,,
263,79631,1032,17,20,23,JP,,,
264,79721,0,2,50,0,JP,,,
265,79722,1,3,13,0,JP,,,
266,79893,181,37,463,139,TH,,,
267,80048,0,9,70,6,TR,,,
268,80141,3,10,1,0,JP,,,
269,80195,95,30,31,14,JP,,,
270,80211,69,19,22,32,JP,,,
271,80251,870,24,46,12,TR,,,
272,80260,51,15,108,132,JP,,,
273,80261,0,1,10,0,JP,,,
274,80264,16,6,8,0,JP,,,
275,80265,0,1,57,0,JP,,,
276,80267,81,15,27,36,JP,,,
277,80268,1,4,19,0,JP,,,
278,80273,27,3,12,22,JP,,,
279,80276,1,4,1,1,JP,,,
280,80288,703,49,89,265,JP,,,
281,80289,0,8,31,174,JP,,,
282,80290,0,1,10,4,JP,,,
283,80295,3,4,12,8,JP,,,
284,80306,1586,279,158,6,JP,,,
285,80314,4,5,18,0,JP,,,
286,80317,0,4,11,0,JP,,,
287,80318,48,23,77,39,JP,,,
288,80320,3,5,56,0,JP,,,
289,80321,1,2,53,0,JP,,,
290,80327,4,8,59,0,JP,,,
291,80479,0,8,24,2,JP,,,
292,80501,0,3,20,0,JP,,,
293,80505,0,13,73,8,JP,,,
294,80506,0,2,60,3,JP,,,
295,80510,2,5,51,4,JP,,,
296,80513,36,0,62,55,JP,,,
297,80514,6,28,31,0,JP,,,
298,80539,22,41,157,0,JP,,,
299,80540,23933,4402,470,207,JP,,,
300,80549,3,1,11,1,JP,,,
301,80550,0,7,14,0,VN,,,
302,80552,32,1,11,3,JP,,,
303,80553,52,56,0,0,JP,,,
304,80558,16,4,17,1,JP,,,
305,80628,14,3,13,3,JP,,,
306,80639,0,6,4,0,JP,,,
307,80640,0,14,21,3,JP,,,
308,80660,0,7,4,0,JP,,,
309,80664,108,26,49,77,JP,,,
310,80666,15,2,65,180,JP,,,
311,80743,19,20,30,6,TH,,,
312,80770,0,6,14,3,JP,,,
313,80786,0,22,14,0,JP,,,
314,81081,2,4,19,2,TR,,,
315,81274,1,7,77,27,TR,326.0,109.0,312.0
316,81284,24,0,16,0,JP,,,
317,81503,0,7,56,0,KR,,,
318,82002,4,4,51,1,CN,,,
319,82011,958,6,24,208,TR,58.0,12.0,0.0
320,82062,25,17,10,7,JP,,,
321,82178,2,6,21,1,JP,,,
322,82194,107,3,87,3,ID,,,
323,82430,29,16,20,11,JP,,,
324,82483,0,2,66,23,ID,,,
325,82618,34,4,65,29,TR,,,
326,82782,0,29,185,0,TH,,,
327,83323,0,0,57,0,TH,,,
328,84644,21,6,59,3,CN,,,
329,85038,31,5,19,50,TR,,,
330,85941,2,5,55,5,KR,,,
331,86250,14,7,15,5,KR,,,
332,86622,216,51,45,2,KR,,,
333,87051,0,5,50,1,ID,,,
334,89822,38,5,32,83,TR,,,
335,91176,1,8,43,8,KR,,,
336,91747,51,9,32,0,KR,,,
337,92106,4,28,38,0,TR,,,
338,95031,931,646,308,3,CN,,,
339,96329,6,7,23,0,JP,,,
340,96684,0,1,49,0,VN,,,
341,96723,419,26,42,12,IN,548.0,249.0,4337.0
342,98945,0,9,17,0,JP,,,
343,99579,4,7,10,7,CN,,,
344,99935,0,2,11,4,TR,,,
345,99939,0,27,10,27,TR,,,
346,100075,5,5,61,2,JP,,,
347,100080,0,3,15,0,KR,,,
348,100526,0,1,49,12,KR,,,
349,100659,0,6,14,0,TR,,,
350,101134,1105,113,5,0,CN,45.0,1.0,864.0
351,103407,0,1,118,2,CN,,,
352,103506,2,0,57,21,ID,,,
353,103539,26,1,8,8,TR,,,
354,103694,1634,165,359,666,TR,,,
355,103696,38,10,23,0,TR,,,
356,104477,0,0,54,3,TR,,,
357,105204,0,3,51,4,IL,,,
358,105462,1,4,12,1,IR,,,
359,105468,2,1,4,0,IR,,,
360,105785,186,13,38,5,IL,,,
361,108291,0,1,13,0,TR,,,
362,108790,469,39,53,37,TR,,,
363,109150,4,6,7,2,TR,,,
364,109437,0,5,63,54,KR,,,
365,110076,0,11,10,1,JP,,,
366,110256,143,9,29,11,CN,,,
367,110406,0,0,55,0,CN,,,
368,112397,1,2,8,1,IR,,,
369,112399,31,2,12,9,VN,,,
370,115507,1150,80,5,6,JP,,,
371,115991,38,5,66,23,TR,,,
372,116002,1,11,21,1,IN,,,
373,117974,3,3,5,1,JP,,,
374,118751,0,3,83,25,IL,,,
375,119280,27,9,57,2,KR,,,
376,119365,0,4,66,50,KR,,,
377,119373,39,4,58,6,JP,,,
378,119375,421,18,6,511,JP,,,
379,119462,458,1,0,0,IL,,,
380,120127,23,4,19,100,TR,,,
381,120133,0,2,46,3,TR,,,
382,120161,0,6,14,0,TR,,,
383,120162,2,7,106,208,TR,,,
384,120168,24,11,25,1,TR,73.0,79.0,121.0
385,120176,0,3,14,1,TR,,,
386,120180,0,15,0,0,TR,,,
387,120183,0,3,56,0,TR,,,
388,120351,5,9,12,0,JP,,,
389,120482,1,3,13,1,TR,,,
390,120504,0,2,10,1,TR,,,
391,120505,42,31,183,51,TR,445.0,330.0,24664.0
392,121333,1645,150,384,126,TH,,,
393,122275,3,2,70,3,VN,,,
394,122521,11,6,2,1,KR,,,
395,122534,769,21,177,2,KR,,,
396,123081,0,8,65,0,TR,,,
397,127538,0,2,1,0,JP,,,
398,127990,3,16,15,47,JP,,,
399,131776,240,39,239,2,IN,,,
400,135445,13,1,14,1,IL,,,
401,135858,277,284,198,48,KR,,,
402,136518,6,4,15,2,ID,191.0,145.0,1809.0
403,141732,0,16,9,0,TR,,,
404,142136,3,2,11,2,JP,,,
405,144191,1153,37,193,58,TR,,,
406,144381,0,5,23,1,JP,,,
407,144748,13967,74,253,12678,CN,,,
408,145160,2015,190,274,567,TR,,,
409,147261,0,2,1,0,IL,,,
410,147299,1263,65,616,2682,TH,,,
411,147445,0,1,3,1,IL,,,
412,147629,0,55,5,0,JP,,,
413,147708,5,1,43,0,ID,,,
414,148957,0,16,59,3,TH,,,
415,149632,6,14,56,23,TH,,,
416,149633,52,20,6,11,TH,,,
417,149841,0,2,13,3,KR,,,
418,150184,51,8,93,121,TH,,,
419,150226,0,3,17,0,TH,,,
420,150303,0,8,58,1,TH,,,
421,150574,1000,64,63,0,TH,,,
422,150747,0,22,57,0,ID,,,
423,151477,83,2,21,4,JP,,,
424,151489,20,2,12,0,KR,,,
425,151616,6,4,9,2,KR,,,
426,153397,22,29,58,10,IN,,,
427,156796,0,13,57,1,IN,,,
428,158081,332,13,12,9,JP,,,
429,160523,7,2,58,3,JP,,,
430,161645,43,135,0,0,TR,,,
431,162581,16,10,23,6,JP,,,
432,162773,16,5,1,0,JP,,,
433,163766,27,13,6,0,IN,,,
434,163819,38,35,46,6,JP,,,
435,164801,1554,47,6,198,IL,,,
436,164862,90,25,34,84,IL,,,
437,164865,1,14,26,53,IL,,,
438,164909,33,6,4,3,IL,,,
439,164912,2546,742,367,1053,IL,,,
440,164933,232,13,81,6,IL,,,
441,164935,0,4,14,2,IL,,,
442,164974,0,0,10,3,IL,,,
443,165008,0,15,9,0,TH,,,
444,165172,9,3,3,9,TH,96.0,16.0,1999.0
445,165188,2,4,52,7,TR,,,
446,165556,130,3,67,87,KR,,,
447,165743,0,1,11,1,CN,,,
448,165893,6,9,30,10,TR,238.0,110.0,5506.0
449,166037,2114,263,20,0,JP,,,
450,166233,29,5,12,32,TR,,,
451,166730,113,3,8,2,ID,,,
452,167396,1,1,22,6,ID,788.0,236.0,353.0
453,167485,7,26,14,1,ID,,,
454,167589,4,7,17,2,ID,,,
455,167730,391,49,100,31,JP,,,
456,167735,3,6,20,0,JP,,,
457,167956,10,0,11,2,ID,,,
458,173163,6,1,8,1,ID,,,
459,173414,1419,80,96,795,IN,,,
460,173950,9,1,57,6,KR,,,
461,174299,2,4,9,0,JP,,,
462,174425,2,0,5,0,CN,,,
463,174435,71,13,12,8,JP,,,
464,174542,0,1,56,16,KR,,,
465,174639,0,15,15,0,TH,,,
466,174719,15,1,8,167,JP,,,
467,174820,176,13,55,30,TR,,,
468,174855,1,9,58,0,JP,,,
469,174999,884,3,81,28,IL,,,
470,175297,61,6,10,10,TR,,,
471,175479,112,17,2,12,KR,,,
472,179404,44,23,67,49,TR,,,
473,179998,33,18,96,30,CN,,,
474,180009,47,17,86,4,KR,,,
475,180739,1,6,11,0,KR,,,
476,181259,158,2,5,134,ID,,,
477,181734,21,6,18,6,JP,,,
478,182341,98,11,51,307,KR,,,
479,182981,0,4,58,0,ID,,,
480,183032,6,6,15,0,TR,,,
481,186001,0,27,0,0,ID,,,
482,186798,5,3,14,13,CN,,,
483,187150,0,5,54,3,VN,,,
484,187153,61,9,68,358,VN,,,
485,187157,0,1,1,0,VN,,,
486,187159,0,1,10,0,VN,,,
487,187745,1606,16,69,543,GE,,,
488,187757,107,31,11,14,AM,,,
489,187948,1233,50,156,6,KR,,,
490,187972,70,18,84,38,TR,,,
491,187977,11,14,5,13,TR,,,
492,187991,0,10,49,0,TR,,,
493,187992,0,7,11,0,TR,,,
494,188082,0,1,26,4,TH,,,
495,188099,34,17,21,13,TR,,,
496,188242,0,12,18,0,JP,,,
497,189092,347,19,98,39,JP,,,
498,189945,0,1,13,6,TH,,,
499,190209,0,0,63,0,IN,,,
500,190419,15,3,13,1,KR,,,
501,190878,96,23,45,1,JP,,,
502,190882,137,1,63,0,JP,,,
503,191922,211,12,101,17,GE,,,
504,192399,387,51,45,15,CN,4.0,12.0,144.0
505,194051,31,0,14,52,KR,,,
506,196034,18,6,3,20,ID,,,
507,196203,776,14,10,53,TR,,,
508,201161,19,6,14,0,CN,,,
509,201861,27,1,19,41,CN,,,
510,202459,25,7,70,46,TH,,,
511,204078,0,5,56,5,TR,,,
512,204462,6,55,539,366,VN,,,
513,204679,1,22,85,13,TH,,,
514,205232,173,3,8,2,CN,10.0,6.0,170.0
515,205379,2201,143,18,315,TH,,,
516,205401,479,14,19,158,JP,,,
517,205889,46,19,26,35,JP,,,
518,206348,3,5,19,0,JP,,,
519,206569,53,10,71,10,KR,,,
520,206570,699,38,59,7,KR,,,
521,207519,0,5,13,0,IR,,,
522,207660,22,17,0,1,JP,,,
523,207978,95,3,20,8,ID,76.0,22.0,174.0
524,208019,0,9,18,0,ID,,,
525,208272,54,21,50,4,ID,,,
526,208574,0,4,52,0,JP,,,
527,209033,2265,76,715,71,TH,,,
528,209261,6,17,19,5,TR,,,
529,209314,10,11,24,2,ID,,,
530,209527,13,5,102,0,KR,,,
531,209879,0,7,76,8,KR,,,
532,209908,1,8,50,4,JP,,,
533,209928,92,10,4,5,JP,,,
534,210046,0,7,51,0,TH,,,
535,210098,2,5,6,0,JP,,,
536,210184,2,0,11,0,JP,,,
537,210201,6514,419,1331,6654,JP,,,
538,210224,0,6,14,0,JP,,,
539,210232,0,38,123,1,TR,,,
540,210304,1036,58,209,14,TH,,,
541,210323,76,23,27,106,TH,206.0,200.0,6721.0
542,210330,0,1,93,21,TH,,,
543,210361,1,14,60,0,TH,,,
544,210371,3,4,0,0,TH,,,
545,210409,5090,808,40,50,TH,,,
546,210419,0,10,4,0,TH,,,
547,210480,6,4,6,1,JP,,,
548,210535,0,7,12,0,JP,,,
549,210542,3,1,16,0,VN,,,
550,210630,10,6,20,5,JP,,,
551,210631,7,9,8,2,JP,,,
552,210632,5919,363,869,92,TH,,,
553,211234,0,1,12,3,TH,,,
554,212295,13,5,14,0,TH,,,
555,212354,831,103,28,41,TH,,,
556,212382,2,14,445,14,TH,,,
557,212572,3,0,4,1,KR,,,
558,213333,1305,38,90,2,CN,,,
559,213399,2887,53,99,100,JP,,,
560,213629,16,15,37,2,KR,,,
561,213712,1,4,13,11,TH,,,
562,213797,184,29,124,0,TR,,,
563,214644,2,4,52,2,KR,,,
564,215605,0,2,60,5,CN,,,
565,215775,12,22,29,14,KR,,,
566,216587,0,23,86,0,KR,,,
567,216769,0,2,59,59,KR,,,
568,217076,1,12,53,0,ID,,,
569,217674,24,11,24,7,KR,,,
570,217690,0,3,10,1,JP,,,
571,217721,0,2,1,0,JP,,,
572,217735,1546,88,233,2162,JP,,,
573,217755,1,3,13,3,CN,,,
574,218070,7,11,32,2,JP,,,
575,218156,12,1,17,2,JP,,,
576,218221,1,3,13,0,TH,,,
577,218222,1,4,14,0,JP,,,
578,218301,10,12,11,1,CN,115.0,154.0,2551.0
579,218720,13,17,37,0,ID,221.0,71.0,389.0
580,219156,1097,26,70,898,TR,,,
581,219181,0,3,60,7,TH,,,
582,219233,38111,2568,195,20443,TR,,,
583,219404,4313,128,29,520,TR,,,
584,219418,5,1,63,5,JP,,,
585,219598,0,4,8,0,TR,,,
586,219604,272,8,14,1,ID,,,
587,219860,23,4,13,0,KR,,,
588,220341,0,2,69,0,TR,,,
589,220358,1,7,62,0,ID,,,
590,220668,4,11,25,4,TH,,,
591,220739,1182,854,242,560,TR,,,
592,221105,0,13,25,12,ID,,,
593,221280,0,8,0,1,IL,,,
594,221799,3,21,0,0,ID,47.0,140.0,198.0
595,221848,1718,24,58,12,IL,,,
596,221953,2393,315,1340,313,TH,,,
597,222165,1,7,59,18,ID,,,
598,222180,1187,214,207,116,JP,,,
599,222470,0,9,5,0,JP,,,
600,222956,876,143,444,394,ID,,,
601,222982,23,3,55,0,CN,,,
602,223115,45,6,20,4,TR,,,
603,223117,1,3,3,0,TR,,,
604,223122,0,20,8,0,TR,,,
605,223129,1,5,10,0,TR,,,
606,223193,0,2,5,0,JP,,,
607,223265,0,4,13,0,IN,,,
608,223409,0,7,23,0,JP,,,
609,223451,1,6,25,0,JP,,,
610,223457,18,3,60,56,TR,,,
611,223490,36,1,33,8,JP,,,
612,223501,0,6,27,1,IN,,,
613,223627,368,19,90,171,KR,,,
614,223654,1812,19,12,40,JP,,,
615,223976,1722,314,148,750,TH,,,
616,224175,32,4,29,60,ID,,,
617,224234,0,12,50,0,TR,,,
618,225081,13,13,6,7,TR,120.0,70.0,195.0
619,225114,0,8,0,0,TR,,,
620,225425,16,5,19,3,JP,,,
621,225471,480,20,165,210,TH,,,
622,225560,166,2,63,0,PH,,,
623,225618,0,6,15,0,AM,,,
624,225991,0,9,10,0,TH,169.0,58.0,14237.0
625,226008,1838,75,303,238,KR,,,
626,226237,36,10,65,42,ID,65.0,50.0,2480.0
627,227278,19,44,37,6,TH,,,
628,227796,304,13,103,1,CN,,,
629,227798,190,68,182,0,ID,10.0,26.0,510.0
630,228876,0,4,60,0,ID,,,
631,229084,0,11,17,2,KR,101.0,106.0,507.0
632,229186,7,0,1,4,KR,,,
633,229304,86,3,10,101,KR,,,
634,229544,0,7,79,3,KR,,,
635,229679,0,2,59,0,JP,,,
636,229831,13,8,20,11,TH,,,
637,229948,4,2,17,3,KR,,,
638,230270,3,9,86,0,TH,,,
639,230287,15,4,71,20,TR,,,
640,230301,229,19,21,92,TR,,,
641,230306,180,17,74,25,JP,,,
642,230438,0,4,54,14,TH,,,
643,230641,0,10,59,0,JP,,,
644,230677,1,12,66,0,JP,,,
645,230695,90,5,40,65,TH,102.0,47.0,1528.0
646,230696,16,5,16,5,JP,,,
647,230819,2,16,88,20,JP,,,
648,231354,356,205,614,465,ID,,,
649,231408,103,11,15,109,IL,,,
650,231436,200,13,128,2,TR,,,
651,231437,95216,22921,1299,1015,TR,,,
652,231439,2,10,54,0,TR,,,
653,231441,0,5,11,5,TR,,,
654,231560,1,3,14,1,JP,,,
655,231617,0,2,15,1,IL,,,
656,231632,0,2,19,0,KR,,,
657,231634,40,4,8,0,JP,,,
658,231654,0,1,14,0,JP,,,
659,231660,0,15,50,1,JP,,,
660,231666,25945,1213,273,135,JP,,,
661,231672,39,12,12,0,JP,,,
662,231674,0,1,57,0,JP,,,
663,231707,693,22,46,110,TR,,,
664,231766,597,18,276,178,JP,,,
665,231772,64,18,61,84,JP,,,
666,231872,251,4,11,5,JP,,,
667,231927,2,9,8,0,ID,,,
668,231990,10,6,22,5,KR,,,
669,232023,18,12,10,12,JP,,,
670,232100,19,13,19,1,JP,,,
671,232244,2,13,31,3,ID,,,
672,232663,1,13,53,0,KR,,,
673,233137,9427,472,208,569,TR,86.0,3.0,0.0
674,235412,29,5,22,21,ID,,,
675,235924,5,2,0,0,JP,,,
676,236055,1,9,25,2,JP,,,
677,240876,4893,129,190,51,KR,,,
678,248188,3,7,8,1,JP,,,
679,248311,64,19,43,17,TR,,,
680,248320,1217,8,10,0,ID,,,
681,248414,1,1,65,0,ID,,,
682,249025,142,5,6,47,TR,140.0,209.0,12270.0
683,249100,478,59,70,267,TR,,,
684,249103,0,3,40,1,TR,,,
685,249121,0,13,54,0,TR,,,
686,249125,1660,70,26,19,TR,,,
687,249126,0,15,15,6,TR,,,
688,249143,39,6,16,0,TR,,,
689,249145,1,9,66,5,TR,698.0,93.0,87.0
690,249146,0,21,16,0,TR,,,
691,249164,3,1,14,3,KR,,,
692,249293,0,0,43,10,MY,1967.0,213.0,263.0
693,249294,5,5,59,0,ID,,,
694,249502,27,33,34,23,JP,,,
695,249574,3111,142,61,82,KR,,,
696,249679,0,0,60,0,IL,,,
697,250253,4,4,15,3,IN,,,
698,250389,3,4,17,2,JP,,,
699,250398,2,1,11,1,TH,,,
700,250418,0,1,11,322,JP,,,
701,250535,2,10,12,14,CN,,,
702,250608,323,4,115,1,ID,,,
703,250926,0,3,4,0,JP,,,
704,250950,121,2,21,4,KR,,,
705,251151,0,6,10,0,VN,,,
